question,tag,answer
তথ্য সংশোধনের জন্য অনলাইনে আবেদন করা যাবে কি?,card_information_correction,চাহিত তথ্যের স্বপক্ষে দলিলাদি দাখিল পূর্বক অনলাইনে সংশোধনের আবেদনের জন্য ভিজিট করুন services.nidw.gov.bd/
পরিচয়পত্রে ভুল তথ্য থাকলে দ্রুত সংশোধনের উপায় কী?,card_information_correction,চাহিত তথ্যের স্বপক্ষে দলিলাদি দাখিল পূর্বক অনলাইনে সংশোধনের আবেদনের জন্য ভিজিট করুন services.nidw.gov.bd/
ভোটার আইডির ভুল ঠিক করতে কিভাবে আবেদন করবো?,card_information_correction,চাহিত তথ্যের স্বপক্ষে দলিলাদি দাখিল পূর্বক অনলাইনে সংশোধনের আবেদনের জন্য ভিজিট করুন services.nidw.gov.bd/
কার্ড লক থাকলে অফিসে যেতে হবে নাকি?,card_lock,অনুগ্রহপূর্বক ০ বাটন চেপে আপনার অভিযোগটি রেকর্ড করুন। আশা করা যায় শীঘ্রই আপনার সমস্যাটি সমাধান হয়ে যাবে।
"এনআইডি কার্ড হারিয়ে গেছে এবং নষ্টও হয়েছে, নতুন কার্ড পেতে কি টাকা লাগবে?",card_lost_and_damaged_cost,"হ্যাঁ, নতুন এনআইডি কার্ড পেতে নির্ধারিত ফি জমা দিয়ে অনলাইনে আবেদন করুন।"
ভোটার আইডির ডুপ্লিকেট পেতে খরচ কত হতে পারে?,card_lost_new_card_fee,এনআইডি অনলাইন পোর্টালে প্রবেশ করে ফিস ট্যাবের মাধ্যমে আপনার নির্দিষ্ট আবেদনের ফী এর পরিমাণ জেনে নিন।
স্মার্ট আইডি কার্ড চুরি গেলে রি-ইস্যুর জন্য টাকার পরিমাণ কত?,card_lost_new_card_fee,এনআইডি অনলাইন পোর্টালে প্রবেশ করে ফিস ট্যাবের মাধ্যমে আপনার নির্দিষ্ট আবেদনের ফী এর পরিমাণ জেনে নিন।
"NID নম্বর নেই, কার্ডও নাই—রি-ইস্যুর প্রক্রিয়া জানতে চাই।",card_lost_no_info_how_to_get_new,সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে গিয়ে এনআইডি নম্বর সংগ্রহ করে অনলাইনে রি-ইস্যু আবেদন করতে হবে।
"আমার কার্ড খোয়া গেছে, এনআইডি নম্বর মনে নেই—কোথায় যোগাযোগ করলে নতুন কার্ড পেতে পারি?",card_lost_no_info_how_to_get_new,সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে গিয়ে এনআইডি নম্বর সংগ্রহ করে অনলাইনে রি-ইস্যু আবেদন করতে হবে।
হারানো NID-এর কোনো তথ্য নাই—এখন নতুন কার্ড নেয়ার উপায় বলুন।,card_lost_no_info_how_to_get_new,সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে গিয়ে এনআইডি নম্বর সংগ্রহ করে অনলাইনে রি-ইস্যু আবেদন করতে হবে।
রি-ইস্যুর জন্য নির্ধারিত টাকার পরিমাণ কত?,card_reissue_fees,"সাধারণঃ (৩০ কার্যদিবস এর মধ্যে প্রাপ্তি) ১ম বার আবেদনের ক্ষেত্রে ২৩০ (ভ্যাটসহ) টাকা, ২য় বার আবেদনের ক্ষেত্রে ৩৪৫ (ভ্যাটসহ) টাকা, পরবর্তী প্রতিবার আবেদনের ক্ষেত্রে ৫৭৫ (ভ্যাটসহ) টাকা ফিস দিতে হবে।  জরুরীঃ (০৭ কার্যদিবস এর মধ্যে প্রাপ্তি) ১ম বার আবেদনের ক্ষেত্রে ৩৪৫ (ভ্যাটসহ) টাকা, ২য় বার আবেদনের ক্ষেত্রে ৫৭৫ (ভ্যাটসহ) টাকা, পরবর্তী প্রতিবার আবেদনের ক্ষেত্রে ১১৫০ (ভ্যাটসহ) টাকা ফিস দিতে হবে।"""""
